Komoditas,no,name,level,Provinsi,Bulan,Harga,Tanggal
Gula Pasir,II,Banten,1,Banten,Sep 2025,18650,2025-09-01
Gula Pasir,II,Banten,1,Banten,Oct 2025,18650,2025-10-01
Gula Pasir,II,Banten,1,Banten,Nov 2025,18650,2025-11-01
Gula Pasir,II,Banten,1,Banten,Dec 2025,18650,2025-12-01
Gula Pasir,II,Banten,1,Banten,Jan 2026,18650,2026-01-01
Gula Pasir,II,Banten,1,Banten,Feb 2026,18650,2026-02-01
Gula Pasir,II,Banten,1,Banten,Mar 2026,18650,2026-03-01
Gula Pasir,II,Banten,1,Banten,Apr 2026,18750,2026-04-01
Gula Pasir,II,Bengkulu,1,Bengkulu,Jan 2024,17650,2024-01-01
Gula Pasir,II,Bengkulu,1,Bengkulu,Feb 2024,17650,2024-02-01
Gula Pasir,II,Bengkulu,1,Bengkulu,Mar 2024,17600,2024-03-01
Gula Pasir,II,Bengkulu,1,Bengkulu,Apr 2024,17800,2024-04-01
Gula Pasir,II,Bengkulu,1,Bengkulu,May 2024,18600,2024-05-01
Gula Pasir,II,Bengkulu,1,Bengkulu,Jun 2024,18250,2024-06-01
Gula Pasir,II,Bengkulu,1,Bengkulu,Jul 2024,17850,2024-07-01
Gula Pasir,II,Bengkulu,1,Bengkulu,Aug 2024,17900,2024-08-01
Gula Pasir,II,Bengkulu,1,Bengkulu,Sep 2024,17950,2024-09-01
Gula Pasir,II,Bengkulu,1,Bengkulu,Oct 2024,17900,2024-10-01
Gula Pasir,II,Bengkulu,1,Bengkulu,Nov 2024,18250,2024-11-01
Gula Pasir,II,Bengkulu,1,Bengkulu,Dec 2024,18250,2024-12-01
Gula Pasir,II,Bengkulu,1,Bengkulu,Jan 2025,18650,2025-01-01
Gula Pasir,II,Bengkulu,1,Bengkulu,Feb 2025,18850,2025-02-01
Gula Pasir,II,Bengkulu,1,Bengkulu,Mar 2025,18850,2025-03-01
Gula Pasir,II,Bengkulu,1,Bengkulu,Apr 2025,18900,2025-04-01
Gula Pasir,II,Bengkulu,1,Bengkulu,May 2025,18900,2025-05-01
Gula Pasir,II,Bengkulu,1,Bengkulu,Jun 2025,18800,2025-06-01
Gula Pasir,II,Bengkulu,1,Bengkulu,Jul 2025,18450,2025-07-01
Gula Pasir,II,Bengkulu,1,Bengkulu,Aug 2025,18100,2025-08-01
Gula Pasir,II,Bengkulu,1,Bengkulu,Sep 2025,18150,2025-09-01
Gula Pasir,II,Bengkulu,1,Bengkulu,Oct 2025,18200,2025-10-01
Gula Pasir,II,Bengkulu,1,Bengkulu,Nov 2025,18150,2025-11-01
Gula Pasir,II,Bengkulu,1,Bengkulu,Dec 2025,18200,2025-12-01
Gula Pasir,II,Bengkulu,1,Bengkulu,Jan 2026,18300,2026-01-01
Gula Pasir,II,Bengkulu,1,Bengkulu,Feb 2026,18350,2026-02-01
Gula Pasir,II,Bengkulu,1,Bengkulu,Mar 2026,18750,2026-03-01
Gula Pasir,II,Bengkulu,1,Bengkulu,Apr 2026,19100,2026-04-01
Gula Pasir,II,DI Yogyakarta,1,DI,Jan 2024,16900,2024-01-01
Gula Pasir,II,DI Yogyakarta,1,DI,Feb 2024,17050,2024-02-01
Gula Pasir,II,DI Yogyakarta,1,DI,Mar 2024,17200,2024-03-01
Gula Pasir,II,DI Yogyakarta,1,DI,Apr 2024,17300,2024-04-01
Gula Pasir,II,DI Yogyakarta,1,DI,May 2024,17450,2024-05-01
Gula Pasir,II,DI Yogyakarta,1,DI,Jun 2024,17350,2024-06-01
Gula Pasir,II,DI Yogyakarta,1,DI,Jul 2024,17350,2024-07-01
Gula Pasir,II,DI Yogyakarta,1,DI,Aug 2024,17350,2024-08-01
Gula Pasir,II,DI Yogyakarta,1,DI,Sep 2024,17350,2024-09-01
Gula Pasir,II,DI Yogyakarta,1,DI,Oct 2024,17350,2024-10-01
Gula Pasir,II,DI Yogyakarta,1,DI,Nov 2024,17350,2024-11-01
Gula Pasir,II,DI Yogyakarta,1,DI,Dec 2024,17400,2024-12-01
Gula Pasir,II,DI Yogyakarta,1,DI,Jan 2025,17750,2025-01-01
Gula Pasir,II,DI Yogyakarta,1,DI,Feb 2025,18300,2025-02-01
Gula Pasir,II,DI Yogyakarta,1,DI,Mar 2025,18350,2025-03-01
Gula Pasir,II,DI Yogyakarta,1,DI,Apr 2025,18350,2025-04-01
Gula Pasir,II,DI Yogyakarta,1,DI,May 2025,18200,2025-05-01
Gula Pasir,II,DI Yogyakarta,1,DI,Jun 2025,17950,2025-06-01
Gula Pasir,II,DI Yogyakarta,1,DI,Jul 2025,17750,2025-07-01
Gula Pasir,II,DI Yogyakarta,1,DI,Aug 2025,17550,2025-08-01
Gula Pasir,II,DI Yogyakarta,1,DI,Sep 2025,17500,2025-09-01
Gula Pasir,II,DI Yogyakarta,1,DI,Oct 2025,17500,2025-10-01
Gula Pasir,II,DI Yogyakarta,1,DI,Nov 2025,17500,2025-11-01
Gula Pasir,II,DI Yogyakarta,1,DI,Dec 2025,17650,2025-12-01
Gula Pasir,II,DI Yogyakarta,1,DI,Jan 2026,17950,2026-01-01
Gula Pasir,II,DI Yogyakarta,1,DI,Feb 2026,18200,2026-02-01
Gula Pasir,II,DI Yogyakarta,1,DI,Mar 2026,18250,2026-03-01
Gula Pasir,II,DI Yogyakarta,1,DI,Apr 2026,18550,2026-04-01
Gula Pasir,II,DKI Jakarta,1,DKI,Jan 2024,18150,2024-01-01
Gula Pasir,II,DKI Jakarta,1,DKI,Feb 2024,18150,2024-02-01
Gula Pasir,II,DKI Jakarta,1,DKI,Mar 2024,18200,2024-03-01
Gula Pasir,II,DKI Jakarta,1,DKI,Apr 2024,18550,2024-04-01
Gula Pasir,II,DKI Jakarta,1,DKI,May 2024,19600,2024-05-01
Gula Pasir,II,DKI Jakarta,1,DKI,Jun 2024,19450,2024-06-01
Gula Pasir,II,DKI Jakarta,1,DKI,Jul 2024,19450,2024-07-01
Gula Pasir,II,DKI Jakarta,1,DKI,Aug 2024,19450,2024-08-01
Gula Pasir,II,DKI Jakarta,1,DKI,Sep 2024,19250,2024-09-01
Gula Pasir,II,DKI Jakarta,1,DKI,Oct 2024,19200,2024-10-01
Gula Pasir,II,DKI Jakarta,1,DKI,Nov 2024,19300,2024-11-01
Gula Pasir,II,DKI Jakarta,1,DKI,Dec 2024,19300,2024-12-01
Gula Pasir,II,DKI Jakarta,1,DKI,Jan 2025,19500,2025-01-01
Gula Pasir,II,DKI Jakarta,1,DKI,Feb 2025,19650,2025-02-01
Gula Pasir,II,DKI Jakarta,1,DKI,Mar 2025,19650,2025-03-01
Gula Pasir,II,DKI Jakarta,1,DKI,Apr 2025,19650,2025-04-01
Gula Pasir,II,DKI Jakarta,1,DKI,May 2025,19650,2025-05-01
Gula Pasir,II,DKI Jakarta,1,DKI,Jun 2025,19600,2025-06-01
Gula Pasir,II,DKI Jakarta,1,DKI,Jul 2025,19550,2025-07-01
Gula Pasir,II,DKI Jakarta,1,DKI,Aug 2025,19500,2025-08-01
Gula Pasir,II,DKI Jakarta,1,DKI,Sep 2025,19300,2025-09-01
Gula Pasir,II,DKI Jakarta,1,DKI,Oct 2025,19200,2025-10-01
Gula Pasir,II,DKI Jakarta,1,DKI,Nov 2025,19050,2025-11-01
Gula Pasir,II,DKI Jakarta,1,DKI,Dec 2025,19050,2025-12-01
Gula Pasir,II,DKI Jakarta,1,DKI,Jan 2026,19050,2026-01-01
Gula Pasir,II,DKI Jakarta,1,DKI,Feb 2026,19200,2026-02-01
Gula Pasir,II,DKI Jakarta,1,DKI,Mar 2026,19400,2026-03-01
Gula Pasir,II,DKI Jakarta,1,DKI,Apr 2026,19850,2026-04-01
Gula Pasir,II,Gorontalo,1,Gorontalo,Jan 2024,18650,2024-01-01
Gula Pasir,II,Gorontalo,1,Gorontalo,Feb 2024,18350,2024-02-01
Gula Pasir,II,Gorontalo,1,Gorontalo,Mar 2024,19350,2024-03-01
Gula Pasir,II,Gorontalo,1,Gorontalo,Apr 2024,19600,2024-04-01
Gula Pasir,II,Gorontalo,1,Gorontalo,May 2024,19600,2024-05-01
Gula Pasir,II,Gorontalo,1,Gorontalo,Jun 2024,18900,2024-06-01
Gula Pasir,II,Gorontalo,1,Gorontalo,Jul 2024,18850,2024-07-01
Gula Pasir,II,Gorontalo,1,Gorontalo,Aug 2024,18750,2024-08-01
Gula Pasir,II,Gorontalo,1,Gorontalo,Sep 2024,18800,2024-09-01
Gula Pasir,II,Gorontalo,1,Gorontalo,Oct 2024,19150,2024-10-01
Gula Pasir,II,Gorontalo,1,Gorontalo,Nov 2024,19300,2024-11-01
Gula Pasir,II,Gorontalo,1,Gorontalo,Dec 2024,19400,2024-12-01
Gula Pasir,II,Gorontalo,1,Gorontalo,Jan 2025,19800,2025-01-01
Gula Pasir,II,Gorontalo,1,Gorontalo,Feb 2025,20000,2025-02-01
Gula Pasir,II,Gorontalo,1,Gorontalo,Mar 2025,20050,2025-03-01
Gula Pasir,II,Gorontalo,1,Gorontalo,Apr 2025,20100,2025-04-01
Gula Pasir,II,Gorontalo,1,Gorontalo,May 2025,20000,2025-05-01
Gula Pasir,II,Gorontalo,1,Gorontalo,Jun 2025,19700,2025-06-01
Gula Pasir,II,Gorontalo,1,Gorontalo,Jul 2025,19700,2025-07-01
Gula Pasir,II,Gorontalo,1,Gorontalo,Aug 2025,19600,2025-08-01
Gula Pasir,II,Gorontalo,1,Gorontalo,Sep 2025,19350,2025-09-01
Gula Pasir,II,Gorontalo,1,Gorontalo,Oct 2025,19300,2025-10-01
Gula Pasir,II,Gorontalo,1,Gorontalo,Nov 2025,19200,2025-11-01
Gula Pasir,II,Gorontalo,1,Gorontalo,Dec 2025,19200,2025-12-01
Gula Pasir,II,Gorontalo,1,Gorontalo,Jan 2026,19450,2026-01-01
Gula Pasir,II,Gorontalo,1,Gorontalo,Feb 2026,19700,2026-02-01
Gula Pasir,II,Gorontalo,1,Gorontalo,Mar 2026,19800,2026-03-01
Gula Pasir,II,Gorontalo,1,Gorontalo,Apr 2026,21000,2026-04-01
Gula Pasir,II,Jambi,1,Jambi,Jan 2024,16950,2024-01-01
Gula Pasir,II,Jambi,1,Jambi,Feb 2024,17250,2024-02-01
Gula Pasir,II,Jambi,1,Jambi,Mar 2024,17350,2024-03-01
Gula Pasir,II,Jambi,1,Jambi,Apr 2024,17750,2024-04-01
Gula Pasir,II,Jambi,1,Jambi,May 2024,18700,2024-05-01
Gula Pasir,II,Jambi,1,Jambi,Jun 2024,18550,2024-06-01
Gula Pasir,II,Jambi,1,Jambi,Jul 2024,18400,2024-07-01
Gula Pasir,II,Jambi,1,Jambi,Aug 2024,18150,2024-08-01
Gula Pasir,II,Jambi,1,Jambi,Sep 2024,18050,2024-09-01
Gula Pasir,II,Jambi,1,Jambi,Oct 2024,18050,2024-10-01
Gula Pasir,II,Jambi,1,Jambi,Nov 2024,18150,2024-11-01
Gula Pasir,II,Jambi,1,Jambi,Dec 2024,18150,2024-12-01
Gula Pasir,II,Jambi,1,Jambi,Jan 2025,18500,2025-01-01
Gula Pasir,II,Jambi,1,Jambi,Feb 2025,18650,2025-02-01
Gula Pasir,II,Jambi,1,Jambi,Mar 2025,18750,2025-03-01
Gula Pasir,II,Jambi,1,Jambi,Apr 2025,18750,2025-04-01
Gula Pasir,II,Jambi,1,Jambi,May 2025,18700,2025-05-01
Gula Pasir,II,Jambi,1,Jambi,Jun 2025,18550,2025-06-01
Gula Pasir,II,Jambi,1,Jambi,Jul 2025,18500,2025-07-01
Gula Pasir,II,Jambi,1,Jambi,Aug 2025,18400,2025-08-01
Gula Pasir,II,Jambi,1,Jambi,Sep 2025,18300,2025-09-01
Gula Pasir,II,Jambi,1,Jambi,Oct 2025,18100,2025-10-01
Gula Pasir,II,Jambi,1,Jambi,Nov 2025,18100,2025-11-01
Gula Pasir,II,Jambi,1,Jambi,Dec 2025,18200,2025-12-01
Gula Pasir,II,Jambi,1,Jambi,Jan 2026,18200,2026-01-01
Gula Pasir,II,Jambi,1,Jambi,Feb 2026,18400,2026-02-01
Gula Pasir,II,Jambi,1,Jambi,Mar 2026,18750,2026-03-01
Gula Pasir,II,Jambi,1,Jambi,Apr 2026,19600,2026-04-01
Gula Pasir,II,Jawa Timur,1,Jawa,Jan 2024,16750,2024-01-01
Gula Pasir,II,Jawa Barat,1,Jawa,Jan 2024,17450,2024-01-01
Gula Pasir,II,Jawa Tengah,1,Jawa,Jan 2024,17400,2024-01-01
Gula Pasir,II,Jawa Timur,1,Jawa,Feb 2024,17000,2024-02-01
Gula Pasir,II,Jawa Barat,1,Jawa,Feb 2024,17500,2024-02-01
Gula Pasir,II,Jawa Tengah,1,Jawa,Feb 2024,17600,2024-02-01
Gula Pasir,II,Jawa Timur,1,Jawa,Mar 2024,17200,2024-03-01
Gula Pasir,II,Jawa Barat,1,Jawa,Mar 2024,17700,2024-03-01
Gula Pasir,II,Jawa Tengah,1,Jawa,Mar 2024,17950,2024-03-01
Gula Pasir,II,Jawa Timur,1,Jawa,Apr 2024,17550,2024-04-01
Gula Pasir,II,Jawa Barat,1,Jawa,Apr 2024,18100,2024-04-01
Gula Pasir,II,Jawa Tengah,1,Jawa,Apr 2024,18300,2024-04-01
Gula Pasir,II,Jawa Timur,1,Jawa,May 2024,17800,2024-05-01
Gula Pasir,II,Jawa Barat,1,Jawa,May 2024,18700,2024-05-01
Gula Pasir,II,Jawa Tengah,1,Jawa,May 2024,18400,2024-05-01
Gula Pasir,II,Jawa Timur,1,Jawa,Jun 2024,17400,2024-06-01
Gula Pasir,II,Jawa Barat,1,Jawa,Jun 2024,18550,2024-06-01
Gula Pasir,II,Jawa Tengah,1,Jawa,Jun 2024,17950,2024-06-01
Gula Pasir,II,Jawa Timur,1,Jawa,Jul 2024,17100,2024-07-01
Gula Pasir,II,Jawa Barat,1,Jawa,Jul 2024,18300,2024-07-01
Gula Pasir,II,Jawa Tengah,1,Jawa,Jul 2024,17800,2024-07-01
Gula Pasir,II,Jawa Timur,1,Jawa,Aug 2024,17150,2024-08-01
Gula Pasir,II,Jawa Barat,1,Jawa,Aug 2024,18250,2024-08-01
Gula Pasir,II,Jawa Tengah,1,Jawa,Aug 2024,17700,2024-08-01
Gula Pasir,II,Jawa Timur,1,Jawa,Sep 2024,17200,2024-09-01
Gula Pasir,II,Jawa Barat,1,Jawa,Sep 2024,18250,2024-09-01
Gula Pasir,II,Jawa Tengah,1,Jawa,Sep 2024,17800,2024-09-01
Gula Pasir,II,Jawa Timur,1,Jawa,Oct 2024,17350,2024-10-01
Gula Pasir,II,Jawa Barat,1,Jawa,Oct 2024,18350,2024-10-01
Gula Pasir,II,Jawa Tengah,1,Jawa,Oct 2024,17900,2024-10-01
Gula Pasir,II,Jawa Timur,1,Jawa,Nov 2024,17350,2024-11-01
Gula Pasir,II,Jawa Barat,1,Jawa,Nov 2024,18350,2024-11-01
Gula Pasir,II,Jawa Tengah,1,Jawa,Nov 2024,17900,2024-11-01
Gula Pasir,II,Jawa Timur,1,Jawa,Dec 2024,17350,2024-12-01
Gula Pasir,II,Jawa Barat,1,Jawa,Dec 2024,18400,2024-12-01
Gula Pasir,II,Jawa Tengah,1,Jawa,Dec 2024,17950,2024-12-01
Gula Pasir,II,Jawa Timur,1,Jawa,Jan 2025,17750,2025-01-01
Gula Pasir,II,Jawa Barat,1,Jawa,Jan 2025,18600,2025-01-01
Gula Pasir,II,Jawa Tengah,1,Jawa,Jan 2025,18300,2025-01-01
Gula Pasir,II,Jawa Timur,1,Jawa,Feb 2025,18000,2025-02-01
Gula Pasir,II,Jawa Barat,1,Jawa,Feb 2025,18750,2025-02-01
Gula Pasir,II,Jawa Tengah,1,Jawa,Feb 2025,18700,2025-02-01
Gula Pasir,II,Jawa Timur,1,Jawa,Mar 2025,18000,2025-03-01
Gula Pasir,II,Jawa Barat,1,Jawa,Mar 2025,18750,2025-03-01
Gula Pasir,II,Jawa Tengah,1,Jawa,Mar 2025,18550,2025-03-01
Gula Pasir,II,Jawa Timur,1,Jawa,Apr 2025,18000,2025-04-01
Gula Pasir,II,Jawa Barat,1,Jawa,Apr 2025,18750,2025-04-01
Gula Pasir,II,Jawa Tengah,1,Jawa,Apr 2025,18600,2025-04-01
Gula Pasir,II,Jawa Timur,1,Jawa,May 2025,17900,2025-05-01
Gula Pasir,II,Jawa Barat,1,Jawa,May 2025,18750,2025-05-01
Gula Pasir,II,Jawa Tengah,1,Jawa,May 2025,18400,2025-05-01
Gula Pasir,II,Jawa Timur,1,Jawa,Jun 2025,17400,2025-06-01
Gula Pasir,II,Jawa Barat,1,Jawa,Jun 2025,18650,2025-06-01
Gula Pasir,II,Jawa Tengah,1,Jawa,Jun 2025,18100,2025-06-01
Gula Pasir,II,Jawa Timur,1,Jawa,Jul 2025,17100,2025-07-01
Gula Pasir,II,Jawa Barat,1,Jawa,Jul 2025,18600,2025-07-01
Gula Pasir,II,Jawa Tengah,1,Jawa,Jul 2025,17850,2025-07-01
Gula Pasir,II,Jawa Timur,1,Jawa,Aug 2025,17050,2025-08-01
Gula Pasir,II,Jawa Barat,1,Jawa,Aug 2025,18450,2025-08-01
Gula Pasir,II,Jawa Tengah,1,Jawa,Aug 2025,17750,2025-08-01
Gula Pasir,II,Jawa Timur,1,Jawa,Sep 2025,16900,2025-09-01
Gula Pasir,II,Jawa Barat,1,Jawa,Sep 2025,18400,2025-09-01
Gula Pasir,II,Jawa Tengah,1,Jawa,Sep 2025,17700,2025-09-01
Gula Pasir,II,Jawa Timur,1,Jawa,Oct 2025,16900,2025-10-01
Gula Pasir,II,Jawa Barat,1,Jawa,Oct 2025,18350,2025-10-01
Gula Pasir,II,Jawa Tengah,1,Jawa,Oct 2025,17750,2025-10-01
Gula Pasir,II,Jawa Timur,1,Jawa,Nov 2025,16950,2025-11-01
Gula Pasir,II,Jawa Barat,1,Jawa,Nov 2025,18400,2025-11-01
Gula Pasir,II,Jawa Tengah,1,Jawa,Nov 2025,17800,2025-11-01
Gula Pasir,II,Jawa Timur,1,Jawa,Dec 2025,16950,2025-12-01
Gula Pasir,II,Jawa Barat,1,Jawa,Dec 2025,18350,2025-12-01
Gula Pasir,II,Jawa Tengah,1,Jawa,Dec 2025,17850,2025-12-01
Gula Pasir,II,Jawa Timur,1,Jawa,Jan 2026,17100,2026-01-01
Gula Pasir,II,Jawa Barat,1,Jawa,Jan 2026,18400,2026-01-01
Gula Pasir,II,Jawa Tengah,1,Jawa,Jan 2026,17950,2026-01-01
Gula Pasir,II,Jawa Timur,1,Jawa,Feb 2026,17300,2026-02-01
Gula Pasir,II,Jawa Barat,1,Jawa,Feb 2026,18500,2026-02-01
Gula Pasir,II,Jawa Tengah,1,Jawa,Feb 2026,18150,2026-02-01
Gula Pasir,II,Jawa Timur,1,Jawa,Mar 2026,17750,2026-03-01
Gula Pasir,II,Jawa Barat,1,Jawa,Mar 2026,18750,2026-03-01
Gula Pasir,II,Jawa Tengah,1,Jawa,Mar 2026,18550,2026-03-01
Gula Pasir,II,Jawa Timur,1,Jawa,Apr 2026,18150,2026-04-01
Gula Pasir,II,Jawa Barat,1,Jawa,Apr 2026,19100,2026-04-01
Gula Pasir,II,Jawa Tengah,1,Jawa,Apr 2026,18950,2026-04-01
Gula Pasir,II,Kalimantan Selatan,1,Kalimantan,Jan 2024,17600,2024-01-01
Gula Pasir,II,Kalimantan Tengah,1,Kalimantan,Jan 2024,19100,2024-01-01
Gula Pasir,II,Kalimantan Timur,1,Kalimantan,Jan 2024,18000,2024-01-01
Gula Pasir,II,Kalimantan Barat,1,Kalimantan,Jan 2024,17250,2024-01-01
Gula Pasir,II,Kalimantan Utara,1,Kalimantan,Jan 2024,18700,2024-01-01
Gula Pasir,II,Kalimantan Selatan,1,Kalimantan,Feb 2024,17700,2024-02-01
Gula Pasir,II,Kalimantan Tengah,1,Kalimantan,Feb 2024,19100,2024-02-01
Gula Pasir,II,Kalimantan Timur,1,Kalimantan,Feb 2024,18100,2024-02-01
Gula Pasir,II,Kalimantan Barat,1,Kalimantan,Feb 2024,17400,2024-02-01
Gula Pasir,II,Kalimantan Utara,1,Kalimantan,Feb 2024,18850,2024-02-01
Gula Pasir,II,Kalimantan Selatan,1,Kalimantan,Mar 2024,17800,2024-03-01
Gula Pasir,II,Kalimantan Tengah,1,Kalimantan,Mar 2024,19450,2024-03-01
Gula Pasir,II,Kalimantan Timur,1,Kalimantan,Mar 2024,18200,2024-03-01
Gula Pasir,II,Kalimantan Barat,1,Kalimantan,Mar 2024,17700,2024-03-01
Gula Pasir,II,Kalimantan Utara,1,Kalimantan,Mar 2024,18950,2024-03-01
Gula Pasir,II,Kalimantan Selatan,1,Kalimantan,Apr 2024,18050,2024-04-01
Gula Pasir,II,Kalimantan Tengah,1,Kalimantan,Apr 2024,20000,2024-04-01
Gula Pasir,II,Kalimantan Timur,1,Kalimantan,Apr 2024,18300,2024-04-01
Gula Pasir,II,Kalimantan Barat,1,Kalimantan,Apr 2024,17950,2024-04-01
Gula Pasir,II,Kalimantan Utara,1,Kalimantan,Apr 2024,19100,2024-04-01
Gula Pasir,II,Kalimantan Selatan,1,Kalimantan,May 2024,18750,2024-05-01
Gula Pasir,II,Kalimantan Tengah,1,Kalimantan,May 2024,20450,2024-05-01
Gula Pasir,II,Kalimantan Timur,1,Kalimantan,May 2024,18750,2024-05-01
Gula Pasir,II,Kalimantan Barat,1,Kalimantan,May 2024,18100,2024-05-01
Gula Pasir,II,Kalimantan Utara,1,Kalimantan,May 2024,19250,2024-05-01
Gula Pasir,II,Kalimantan Selatan,1,Kalimantan,Jun 2024,18600,2024-06-01
Gula Pasir,II,Kalimantan Tengah,1,Kalimantan,Jun 2024,20000,2024-06-01
Gula Pasir,II,Kalimantan Timur,1,Kalimantan,Jun 2024,18550,2024-06-01
Gula Pasir,II,Kalimantan Barat,1,Kalimantan,Jun 2024,17950,2024-06-01
Gula Pasir,II,Kalimantan Utara,1,Kalimantan,Jun 2024,19450,2024-06-01
Gula Pasir,II,Kalimantan Selatan,1,Kalimantan,Jul 2024,18550,2024-07-01
Gula Pasir,II,Kalimantan Tengah,1,Kalimantan,Jul 2024,19800,2024-07-01
Gula Pasir,II,Kalimantan Timur,1,Kalimantan,Jul 2024,18400,2024-07-01
Gula Pasir,II,Kalimantan Barat,1,Kalimantan,Jul 2024,17750,2024-07-01
Gula Pasir,II,Kalimantan Utara,1,Kalimantan,Jul 2024,19250,2024-07-01
Gula Pasir,II,Kalimantan Selatan,1,Kalimantan,Aug 2024,18400,2024-08-01
Gula Pasir,II,Kalimantan Tengah,1,Kalimantan,Aug 2024,19700,2024-08-01
Gula Pasir,II,Kalimantan Timur,1,Kalimantan,Aug 2024,18450,2024-08-01
Gula Pasir,II,Kalimantan Barat,1,Kalimantan,Aug 2024,17700,2024-08-01
Gula Pasir,II,Kalimantan Utara,1,Kalimantan,Aug 2024,19100,2024-08-01
Gula Pasir,II,Kalimantan Selatan,1,Kalimantan,Sep 2024,18500,2024-09-01
Gula Pasir,II,Kalimantan Tengah,1,Kalimantan,Sep 2024,19750,2024-09-01
Gula Pasir,II,Kalimantan Timur,1,Kalimantan,Sep 2024,18500,2024-09-01
Gula Pasir,II,Kalimantan Barat,1,Kalimantan,Sep 2024,17850,2024-09-01
Gula Pasir,II,Kalimantan Utara,1,Kalimantan,Sep 2024,18950,2024-09-01
Gula Pasir,II,Kalimantan Selatan,1,Kalimantan,Oct 2024,18650,2024-10-01
Gula Pasir,II,Kalimantan Tengah,1,Kalimantan,Oct 2024,20000,2024-10-01
Gula Pasir,II,Kalimantan Timur,1,Kalimantan,Oct 2024,18350,2024-10-01
Gula Pasir,II,Kalimantan Barat,1,Kalimantan,Oct 2024,17900,2024-10-01
Gula Pasir,II,Kalimantan Utara,1,Kalimantan,Oct 2024,18850,2024-10-01
Gula Pasir,II,Kalimantan Selatan,1,Kalimantan,Nov 2024,18650,2024-11-01
Gula Pasir,II,Kalimantan Tengah,1,Kalimantan,Nov 2024,20050,2024-11-01
Gula Pasir,II,Kalimantan Timur,1,Kalimantan,Nov 2024,18500,2024-11-01
Gula Pasir,II,Kalimantan Barat,1,Kalimantan,Nov 2024,17900,2024-11-01
Gula Pasir,II,Kalimantan Utara,1,Kalimantan,Nov 2024,18500,2024-11-01
Gula Pasir,II,Kalimantan Selatan,1,Kalimantan,Dec 2024,18550,2024-12-01
Gula Pasir,II,Kalimantan Tengah,1,Kalimantan,Dec 2024,20000,2024-12-01
Gula Pasir,II,Kalimantan Timur,1,Kalimantan,Dec 2024,18650,2024-12-01
Gula Pasir,II,Kalimantan Barat,1,Kalimantan,Dec 2024,17800,2024-12-01
Gula Pasir,II,Kalimantan Utara,1,Kalimantan,Dec 2024,18500,2024-12-01
Gula Pasir,II,Kalimantan Selatan,1,Kalimantan,Jan 2025,18600,2025-01-01
Gula Pasir,II,Kalimantan Tengah,1,Kalimantan,Jan 2025,20150,2025-01-01
Gula Pasir,II,Kalimantan Timur,1,Kalimantan,Jan 2025,18600,2025-01-01
Gula Pasir,II,Kalimantan Barat,1,Kalimantan,Jan 2025,18350,2025-01-01
Gula Pasir,II,Kalimantan Utara,1,Kalimantan,Jan 2025,18850,2025-01-01
Gula Pasir,II,Kalimantan Selatan,1,Kalimantan,Feb 2025,18650,2025-02-01
Gula Pasir,II,Kalimantan Tengah,1,Kalimantan,Feb 2025,20400,2025-02-01
Gula Pasir,II,Kalimantan Timur,1,Kalimantan,Feb 2025,18850,2025-02-01
Gula Pasir,II,Kalimantan Barat,1,Kalimantan,Feb 2025,18600,2025-02-01
Gula Pasir,II,Kalimantan Utara,1,Kalimantan,Feb 2025,19000,2025-02-01
Gula Pasir,II,Kalimantan Selatan,1,Kalimantan,Mar 2025,18800,2025-03-01
Gula Pasir,II,Kalimantan Tengah,1,Kalimantan,Mar 2025,20650,2025-03-01
Gula Pasir,II,Kalimantan Timur,1,Kalimantan,Mar 2025,19250,2025-03-01
Gula Pasir,II,Kalimantan Barat,1,Kalimantan,Mar 2025,18700,2025-03-01
Gula Pasir,II,Kalimantan Utara,1,Kalimantan,Mar 2025,19000,2025-03-01
Gula Pasir,II,Kalimantan Selatan,1,Kalimantan,Apr 2025,18800,2025-04-01
Gula Pasir,II,Kalimantan Tengah,1,Kalimantan,Apr 2025,21250,2025-04-01
Gula Pasir,II,Kalimantan Timur,1,Kalimantan,Apr 2025,19350,2025-04-01
Gula Pasir,II,Kalimantan Barat,1,Kalimantan,Apr 2025,18750,2025-04-01
Gula Pasir,II,Kalimantan Utara,1,Kalimantan,Apr 2025,19150,2025-04-01
Gula Pasir,II,Kalimantan Selatan,1,Kalimantan,May 2025,18800,2025-05-01
Gula Pasir,II,Kalimantan Tengah,1,Kalimantan,May 2025,21400,2025-05-01
Gula Pasir,II,Kalimantan Timur,1,Kalimantan,May 2025,19350,2025-05-01
Gula Pasir,II,Kalimantan Barat,1,Kalimantan,May 2025,18750,2025-05-01
Gula Pasir,II,Kalimantan Utara,1,Kalimantan,May 2025,19150,2025-05-01
Gula Pasir,II,Kalimantan Selatan,1,Kalimantan,Jun 2025,19000,2025-06-01
Gula Pasir,II,Kalimantan Tengah,1,Kalimantan,Jun 2025,21150,2025-06-01
Gula Pasir,II,Kalimantan Timur,1,Kalimantan,Jun 2025,19350,2025-06-01
Gula Pasir,II,Kalimantan Barat,1,Kalimantan,Jun 2025,18700,2025-06-01
Gula Pasir,II,Kalimantan Utara,1,Kalimantan,Jun 2025,19200,2025-06-01
Gula Pasir,II,Kalimantan Selatan,1,Kalimantan,Jul 2025,19000,2025-07-01
Gula Pasir,II,Kalimantan Tengah,1,Kalimantan,Jul 2025,21000,2025-07-01
